"","GeneID","X","TrxID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de","TranscriptID","GeneName","type","score","PPV","id","desc","subject_seq.id","percent_identicalMatches","alignment_length","number_mismatches","number_gapOpenings","start_query.alignment","end_query.alignment","start_subject.alignment","end_subject.alignment","expect_value","bit_value","organism_commonName","organism_scientificName","organism_group","function.","DpleGene","spermProteomePresence_Monarch","MsexGene","spermProteomePresence_Manduca"
"1458","PIERAPG00000013171",1458,"PIERAPT00000031276",3,4,3,"PIERAPG00000013171",4,6,TRUE,FALSE,FALSE,TRUE,1,15.4320301463926,14.6880715579296,14.6880715579296,0.69418290767892,2.03366525001881,1.36392407884887,0.0884661787226699,0.000541103042292288,FALSE,FALSE,0.00656433033788162,TRUE,"apyrene","PIERAPT00000031276","Klc_2","DE",1.39825895771,0.668435741721,0.842105263158,"Kinesin light chain","P46824.1",80.593,371,71,1,1,371,64,433,0,617,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Kinesin light chain; Short=KLC","DPOGS210015",FALSE,"Msex2.07163",FALSE
"1459","PIERAPG00000013181",1459,"PIERAPT00000031289",1,5,6,"PIERAPG00000013181",5,6,TRUE,FALSE,FALSE,FALSE,0,15.7063288519469,15.3442722600113,15.3442722600113,-0.0979961818465872,1.42553701894402,0.663770418548717,0.749102370647642,0.0832409599509781,FALSE,FALSE,0.271834401210559,FALSE,"unbiased","PIERAPT00000031289","LYPLA1","DE",1.4203234571,0.676374022467,0.88,"Acyl-protein thioesterase","Q5RBR7.1",53.846,221,98,2,3,219,9,229,4.98e-78,236,"Sumatran orangutan","Pongo abelii","primates","RecName: Full=Acyl-protein thioesterase 1; Short=APT-1; AltName: Full=Lysophospholipase 1; AltName: Full=Lysophospholipase I; Short=LPL-I; Short=LysoPLA I","DPOGS211649",FALSE,"Msex2.10342",FALSE
"1460","PIERAPG00000013197",1460,"PIERAPT00000031339",3,6,6,"PIERAPG00000013197",5,6,TRUE,FALSE,FALSE,FALSE,0,21.7841437109529,21.6279325459979,21.6279325459979,-0.704417644440651,1.27719191594227,0.286387135750811,0.891417817268642,0.54834464876673,FALSE,FALSE,0.766483436711779,FALSE,"unbiased","PIERAPT00000031339","nrnA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","PIERAPG00000013208",1461,"PIERAPT00000031388",3,5,6,"PIERAPG00000013208",5,6,TRUE,FALSE,FALSE,FALSE,0,16.9695161505076,16.7474422587418,16.7474422587418,-0.229551763091466,1.04382269956617,0.40713546823735,0.824870072529404,0.193848865217381,FALSE,FALSE,0.450596942645158,FALSE,"unbiased","PIERAPT00000031388","fabG_4","DE",1.07071726091,0.538060863638,0.55,"Short-chain dehydrogenease/reductase-like protein (Fragment)","Q9X248.1",35.081,248,149,5,5,250,6,243,8.67e-43,148,"Thermotoga maritima MSB8","Thermotoga maritima MSB8","thermotogales","RecName: Full=3-oxoacyl-[acyl-carrier-protein] reductase FabG; AltName: Full=3-ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-Ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-ketoacyl-ACP reductase","DPOGS208864",FALSE,"Msex2.00641,Msex2.00640",FALSE
"1462","PIERAPG00000013212",1462,"PIERAPT00000031407",4,5,6,"PIERAPG00000013212",5,6,TRUE,FALSE,FALSE,FALSE,0,17.0240040171916,16.7253437957875,16.7253437957875,-0.366530184407812,1.4616176628892,0.547543739240695,0.835048925954129,0.222059163594238,FALSE,FALSE,0.487532800387878,FALSE,"unbiased","PIERAPT00000031407","Gpcpd1","DE",1.91977385587,0.827555834729,0.923076923077,"Glycerophosphocholine phosphodiesterase","Q80VJ4.1",35.508,659,391,18,46,680,14,662,1.47e-117,372,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Glycerophosphocholine phosphodiesterase GPCPD1; AltName: Full=Glycerophosphodiester phosphodiesterase 5","DPOGS214218",TRUE,"Msex2.03175",TRUE
"1463","PIERAPG00000013214",1463,"PIERAPT00000031417",1,5,6,"PIERAPG00000013214",5,6,TRUE,FALSE,FALSE,FALSE,0,16.7927490944717,16.6260873770128,16.6260873770128,-0.735262722948351,1.34635568696441,0.30554648200803,0.890816657321817,0.54217981853078,FALSE,FALSE,0.763512081720716,FALSE,"unbiased","PIERAPT00000031417","Erp44_2","DE",1.55929116274,0.723921986914,0.66,"Thioredoxin domain-containing protein 4 (Fragment)","Q9D1Q6.1",52.555,137,64,1,1,136,266,402,1.73e-41,144,"house mouse","Mus musculus","rodents","RecName: Full=Endoplasmic reticulum resident protein 44; Short=ER protein 44; Short=ERp44; AltName: Full=Thioredoxin domain-containing protein 4; Flags: Precursor",NA,NA,NA,NA
"1464","PIERAPG00000013221",1464,"PIERAPT00000031439",16,6,6,"PIERAPG00000013221",5,6,TRUE,FALSE,FALSE,FALSE,0,22.9532341414509,22.5553233822872,22.5553233822872,0.101440850969878,1.35756526596359,0.729503058466733,0.603165756680184,0.0255698345916941,FALSE,FALSE,0.127236721830526,FALSE,"unbiased","PIERAPT00000031440","CVP4LCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS215528",TRUE,NA,FALSE
"1465","PIERAPG00000013221",1465,"PIERAPT00000031440",11,6,6,"PIERAPG00000013221",5,6,TRUE,FALSE,FALSE,FALSE,0,20.2685668635433,20.1732077900711,20.1732077900711,-0.536586310133709,0.886236246198524,0.174824968032407,0.896914764085902,0.609248694788049,FALSE,FALSE,0.803752049655109,FALSE,"unbiased","PIERAPT00000031440","CVP4LCM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS215528",TRUE,NA,FALSE
"1466","PIERAPG00000013237",1466,"PIERAPT00000031468",1,4,4,"PIERAPG00000013237",4,5,TRUE,FALSE,FALSE,TRUE,2,14.1147724264618,14.1087611198314,14.1087611198314,-0.791912722066398,0.813954179711166,0.011020728822384,0.919658315927903,0.977127463985554,FALSE,FALSE,0.995986128824064,FALSE,"unbiased","PIERAPT00000031468","G102695","DE",1.94826943243,0.834534762242,0.208333333333,"Actin related protein 1B","P42025.1",82.072,251,44,1,1,250,1,251,7.38e-157,444,"human","Homo sapiens","primates","RecName: Full=Beta-centractin; AltName: Full=Actin-related protein 1B; Short=ARP1B","DPOGS215022",FALSE,"Msex2.12070",FALSE
"1467","PIERAPG00000013250",1467,"PIERAPT00000031520",4,5,6,"PIERAPG00000013250",5,6,TRUE,FALSE,FALSE,FALSE,0,16.9202469666617,17.3697290876921,17.3697290876921,-1.50286490020162,-0.1452362102434,-0.824050555222509,0.570490237366575,0.0204487358636007,FALSE,FALSE,0.111064702631713,FALSE,"unbiased","PIERAPT00000031520","Eip71CD_2","DE",1.34506164334,0.648858408666,0.921052631579,"peptide methionine sulfoxide reductase","P08761.2",52.282,241,111,2,6,245,9,246,3.82e-84,253,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Peptide methionine sulfoxide reductase; AltName: Full=Ecdysone-induced protein 28/29 kDa; AltName: Full=Methionine-S-sulfoxide reductase; AltName: Full=Peptide-methionine (S)-S-oxide reductase","DPOGS213552",FALSE,"Msex2.02350",FALSE
"1468","PIERAPG00000013251",1468,"PIERAPT00000031522",1,4,3,"PIERAPG00000013251",4,3,TRUE,FALSE,FALSE,TRUE,4,13.0668842344365,13.2619237461396,13.2619237461396,-1.08395198129548,0.368807105050812,-0.357572438122334,0.858396685210392,0.311902425373852,FALSE,FALSE,0.586616021065011,FALSE,"unbiased","PIERAPT00000031522","cdv3",NA,NA,NA,NA,NA,"Q7T370.1",35.897,117,66,2,4,113,13,127,0.000695,40.4,"zebrafish","Danio rerio","bony fishes","RecName: Full=Protein CDV3 homolog","DPOGS209098",FALSE,"Msex2.03849",FALSE
"1469","PIERAPG00000013264",1469,"PIERAPT00000031553",2,6,6,"PIERAPG00000013264",5,6,TRUE,FALSE,FALSE,FALSE,0,16.570263523641,16.6254476731002,16.6254476731002,-0.985526995395333,0.783185114044806,-0.101170940675264,0.911022426609566,0.811302994471453,FALSE,FALSE,0.917432847650494,FALSE,"unbiased","PIERAPT00000031553","PARK7","DE",1.6927465874,0.76560471601,0.833333333333,"Maillard deglycase","Q9VA37.3",54.301,186,83,1,43,228,1,184,6.98e-68,209,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein dj-1beta","DPOGS214399",FALSE,"Msex2.07751",FALSE
"1470","PIERAPG00000013278",1470,"PIERAPT00000031607",2,3,3,"PIERAPG00000013278",3,4,TRUE,FALSE,FALSE,TRUE,4,16.3915145024268,16.0583712202484,16.0583712202484,-0.508504718873748,1.73003008686106,0.610762683993658,0.847316945585067,0.264067268502504,FALSE,FALSE,0.541158816585895,FALSE,"unbiased","PIERAPT00000031607","Gpr158_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPOGS214390",FALSE,NA,FALSE
"1471","PIERAPG00000013293",1471,"PIERAPT00000031653",3,5,5,"PIERAPG00000013293",5,5,TRUE,FALSE,FALSE,TRUE,1,16.0731490396435,15.8013864236343,15.8013864236343,-0.691984687803453,1.68844761317021,0.498231462683378,0.871903007031757,0.387682408970654,FALSE,FALSE,0.651494604357156,FALSE,"unbiased","PIERAPT00000031653","UQCRFS1_3","DE",1.54915204403,0.720595839987,0.792452830189,"Cytochrome b-c1 complex subunit Rieske, mitochondrial","Q69BK3.1",56.569,274,115,2,1,271,2,274,3.64e-108,317,"Bornean orangutan","Pongo pygmaeus","primates","RecName: Full=Cytochrome b-c1 complex subunit Rieske, mitochondrial; AltName: Full=Complex III subunit 5; AltName: Full=Cytochrome b-c1 complex subunit 5; AltName: Full=Rieske iron-sulfur protein; Short=RISP; AltName: Full=Rieske protein UQCRFS1; AltName: Full=Ubiquinol-cytochrome c reductase iron-sulfur subunit; Contains: RecName: Full=Cytochrome b-c1 complex subunit 9; Short=Su9; Short=Subunit 9; AltName: Full=8 kDa subunit 9; AltName: Full=Complex III subunit IX; AltName: Full=Cytochrome b-c1 complex subunit 11; AltName: Full=Ubiquinol-cytochrome c reductase 8 kDa protein; Flags: Precursor","DPOGS210917",FALSE,"Msex2.00292",FALSE
"1472","PIERAPG00000013311",1472,"PIERAPT00000031683",4,6,6,"PIERAPG00000013311",5,6,TRUE,FALSE,FALSE,FALSE,0,16.2719403479863,16.4363510957826,16.4363510957826,-1.04600549751979,0.443166088933645,-0.301419704293075,0.874222760792456,0.403145440398539,FALSE,FALSE,0.663360960984467,FALSE,"unbiased","PIERAPT00000031683","yars","DE",1.07574262316,0.540238553943,0.857142857143,"Tyrosine--tRNA ligase","Q7ZX51.1",68.19,525,155,5,5,522,8,527,0,730,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=Tyrosine--tRNA ligase, cytoplasmic; AltName: Full=Tyrosyl-tRNA synthetase; Short=TyrRS","DPOGS203115",FALSE,"Msex2.00738",FALSE
"1473","PIERAPG00000013340",1473,"PIERAPT00000031739",1,3,5,"PIERAPG00000013340",2,5,TRUE,FALSE,FALSE,TRUE,4,15.6251949360053,14.9500131771307,14.9500131771307,0.412986290271259,2.06268015893558,1.23783322460342,0.371829427098762,0.00583633038932275,FALSE,FALSE,0.0416308202019503,TRUE,"apyrene","PIERAPT00000031739","PebIII_24","DE",2.36649607788,0.916515095464,0.774193548387,"Chemosensory protein 14 variant","E0X9F6.1",67.46,126,39,2,1,125,1,125,3.24e-59,181,"pine processionary moth","Thaumetopoea pityocampa","moths","RecName: Full=Allergen Tha p 1; AltName: Allergen=Tha p 1; Flags: Precursor","DPOGS208414,DPOGS208415",FALSE,"Msex2.07526",FALSE
"1474","PIERAPG00000013347",1474,"PIERAPT00000031750",5,3,6,"PIERAPG00000013347",3,6,TRUE,FALSE,FALSE,TRUE,2,15.7528245044733,17.5897360091372,17.5897360091372,-4.17112727510534,-2.56421490866228,-3.36767109188381,1.8288045010571e-06,1.51441572684295e-07,TRUE,TRUE,6.08017715680677e-06,TRUE,"eupyrene","PIERAPT00000031750","NDUFV2_2","DE",1.92527499914,0.828916979323,0.509090909091,"Putative ubiquinone oxidoreductase ndufv2/24 kd subunit","Q0MQI9.1",51.754,228,108,1,16,241,22,249,2.98e-84,254,"chimpanzee","Pan troglodytes","primates","RecName: Full=NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial; AltName: Full=NADH-ubiquinone oxidoreductase 24 kDa subunit; Flags: Precursor","DPOGS203718",TRUE,"Msex2.13302",TRUE
"1475","PIERAPG00000013354",1475,"PIERAPT00000031762",14,5,6,"PIERAPG00000013354",5,6,TRUE,FALSE,FALSE,FALSE,0,18.4396619940507,17.8344709931122,17.8344709931122,0.39002109961707,1.82901257049074,1.10951683505391,0.342737952067319,0.00485653276517245,FALSE,FALSE,0.0365228844150073,TRUE,"apyrene","PIERAPT00000031762","AGL_2","DE",0.866204073519,0.444746821766,0.888888888889,"Glycogen debranching enzyme","Q2PQH8.1",43.896,1581,782,29,9,1536,4,1532,0,1271,"dog","Canis lupus familiaris","carnivores","RecName: Full=Glycogen debranching enzyme; AltName: Full=Glycogen debrancher; Includes: RecName: Full=4-alpha-glucanotransferase; AltName: Full=Oligo-1,4-1,4-glucantransferase; Includes: RecName: Full=Amylo-alpha-1,6-glucosidase; Short=Amylo-1,6-glucosidase; AltName: Full=Dextrin 6-alpha-D-glucosidase","DPOGS205833",FALSE,NA,FALSE
"1476","PIERAPG00000013355",1476,"PIERAPT00000031764",7,5,6,"PIERAPG00000013355",5,6,TRUE,FALSE,FALSE,FALSE,0,18.6588556416397,18.3383253628615,18.3383253628615,-0.28871334437711,1.46399103323062,0.587638844426756,0.816493766336604,0.174183990629887,FALSE,FALSE,0.421388344143919,FALSE,"unbiased","PIERAPT00000031764","PDE2A","DE",1.09365538535,0.547955898314,0.524590163934,"cGMP-dependent 3',5'-cyclic phosphodiesterase-like isoform X1","P14099.2",37.024,551,321,10,20,556,208,746,1.79e-112,358,"cattle","Bos taurus","even-toed ungulates","RecName: Full=cGMP-dependent 3',5'-cyclic phosphodiesterase; AltName: Full=Cyclic GMP-stimulated phosphodiesterase; Short=CGS-PDE; Short=cGSPDE","DPOGS202822",TRUE,"Msex2.04815",TRUE
"1477","PIERAPG00000013359",1477,"PIERAPT00000031774",3,4,2,"PIERAPG00000013359",5,3,TRUE,FALSE,FALSE,TRUE,3,15.2727721704851,15.1647723864302,15.1647723864302,-0.512285618860469,0.908284827061772,0.197999604100652,0.892765658159007,0.562507547139394,FALSE,FALSE,0.777776658357465,FALSE,"unbiased","PIERAPT00000031774","CCDC108","DE",1.84170278479,0.807524641797,0.780487804878,"Coiled-coil domain-containing protein 108","F1P4W9.2",21.498,1242,808,40,17,1135,261,1458,3.69e-28,127,"chicken","Gallus gallus","birds","RecName: Full=Cilia- and flagella-associated protein 65; AltName: Full=Coiled-coil domain-containing protein 108","DPOGS212130",TRUE,"Msex2.06194",TRUE
"1478","PIERAPG00000013365",1478,"PIERAPT00000031786",3,3,4,"PIERAPG00000013365",5,5,TRUE,FALSE,FALSE,TRUE,1,12.878282348863,12.8447041609357,12.8447041609357,-0.664570726839054,0.787690749238875,0.0615600111999104,0.913739034767604,0.859508945398617,FALSE,FALSE,0.943774110242679,FALSE,"unbiased","PIERAPT00000031786","RAB7A","DE",1.96354658243,0.838203138039,0.4,"Ras-related protein Rab-7","H9BW96.1",83.173,208,34,1,1,208,1,207,9.78e-131,369,"orange-spotted grouper","Epinephelus coioides","bony fishes","RecName: Full=Ras-related protein rab7","DPOGS204401",FALSE,"Msex2.03339",FALSE
"1479","PIERAPG00000013366",1479,"PIERAPT00000031790",2,5,5,"PIERAPG00000013366",5,6,TRUE,FALSE,FALSE,FALSE,0,16.4606452132608,15.9776014222578,15.9776014222578,-0.448494140307875,2.21965470731889,0.88558028350551,0.818350269430578,0.17829930846285,FALSE,FALSE,0.428227529863087,FALSE,"unbiased","PIERAPT00000031790","Dnah5_2","DE",1.19533836798,0.590432910232,0.766666666667,"Dynein heavy chain 5, axonemal","Q8VHE6.2",64.568,1493,528,1,1,1493,3130,4621,0,2008,"house mouse","Mus musculus","rodents","RecName: Full=Dynein heavy chain 5, axonemal; AltName: Full=Axonemal beta dynein heavy chain 5; Short=mDNAH5; AltName: Full=Ciliary dynein heavy chain 5",NA,NA,NA,NA
"1480","PIERAPG00000013372",1480,"PIERAPT00000031799",5,5,6,"PIERAPG00000013372",5,6,TRUE,FALSE,FALSE,FALSE,0,17.823930079868,17.6277738083655,17.6277738083655,-0.571839078455419,1.29107874063143,0.359619831088008,0.877275396042136,0.424790419830911,FALSE,FALSE,0.674953802828848,FALSE,"unbiased","PIERAPT00000031799","RpL7A",NA,NA,NA,NA,NA,"P46223.2",75.197,254,63,0,15,268,18,271,9.9e-134,381,"fruit fly","Drosophila melanogaster","flies","RecName: Full=60S ribosomal protein L7a","DPOGS208800",FALSE,"Msex2.04872",FALSE
"1481","PIERAPG00000013381",1481,"PIERAPT00000031810",4,5,2,"PIERAPG00000013381",5,4,TRUE,FALSE,FALSE,TRUE,2,16.103267690146,16.4219117500444,16.4219117500444,-1.192539529994,0.0241779770334005,-0.584180776480299,0.710859801776243,0.0586805026094196,FALSE,FALSE,0.218670393131963,FALSE,"unbiased","PIERAPT00000031810","G110104","DE",0.591337388103,0.104119305696,0.514285714286,"dynein heavy chain 2, axonemal-like","Q9P225.3",49.215,573,270,9,1,557,3860,4427,0,577,"human","Homo sapiens","primates","RecName: Full=Dynein heavy chain 2, axonemal; AltName: Full=Axonemal beta dynein heavy chain 2; AltName: Full=Ciliary dynein heavy chain 2; AltName: Full=Dynein heavy chain domain-containing protein 3","DPOGS211204",TRUE,"Msex2.06577",TRUE
"1482","PIERAPG00000013391",1482,"PIERAPT00000031844",2,5,5,"PIERAPG00000013391",4,5,TRUE,FALSE,FALSE,TRUE,2,15.6654679309796,15.6286560230436,15.6286560230436,-0.582136352289897,0.717113348055403,0.0674884978827528,0.912004262534929,0.828331244269847,FALSE,FALSE,0.926437771182023,FALSE,"unbiased","PIERAPT00000031844","mod(mdg4)_2","DE",2.2364163235,0.895119416468,0.357142857143,"protein tramtrack, beta isoform isoform X8","Q86B87.1",70.588,119,34,1,1,118,1,119,1.25e-51,184,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Modifier of mdg4","DPOGS208236",FALSE,"Msex2.00807",FALSE
"1483","PIERAPG00000013412",1483,"PIERAPT00000031887",8,6,6,"PIERAPG00000013412",5,6,TRUE,FALSE,FALSE,FALSE,0,20.2241642040072,20.2334851005011,20.2334851005011,-1.1745703607256,1.14039374024806,-0.0170883102387691,0.919577532541898,0.975398693926707,FALSE,FALSE,0.995986128824064,FALSE,"unbiased","PIERAPT00000031887","APL3_2","DE",4.31621004746,0.9680758,0.823529411765,"Apolipophorin-III","P13276.1",62.105,190,68,2,92,278,1,189,1.35e-77,236,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Apolipophorin-3; AltName: Full=Apolipophorin-III; Short=ApoLp-III; Flags: Precursor","DPOGS207141",FALSE,"Msex2.13800",FALSE
"1484","PIERAPG00000013415",1484,"PIERAPT00000031891",1,1,2,"PIERAPG00000013415",3,5,TRUE,FALSE,FALSE,TRUE,3,13.4484624930802,13.7424543624118,13.7424543624118,-1.29692018655377,0.218949999004469,-0.538985093774652,0.80479760069856,0.151013190798645,FALSE,FALSE,0.385639329545564,FALSE,"unbiased","PIERAPT00000031891","PRP1","DE",2.77513317399,0.959633941784,0.8125,"Prophenoloxidase","Q27451.2",76.673,523,121,1,3,525,4,525,0,877,"domestic silkworm","Bombyx mori","moths","RecName: Full=Phenoloxidase subunit 1; AltName: Full=PO 1; AltName: Full=Tyrosinase 1; Flags: Precursor","DPOGS206820",FALSE,"Msex2.09885",FALSE
"1485","PIERAPG00000013423",1485,"PIERAPT00000031904",9,6,6,"PIERAPG00000013423",5,6,TRUE,FALSE,FALSE,FALSE,0,18.3193428379348,18.5069104770832,18.5069104770832,-1.14198857418911,0.454240563978298,-0.343874005105405,0.869788956531204,0.374281470511393,FALSE,FALSE,0.639975106985531,FALSE,"unbiased","PIERAPT00000031904","G105478","DE",2.83012374245,0.962646029852,0.516666666667,"inter-alpha-trypsin inhibitor heavy chain H4-like isoform X3","Q14624.4",35.251,678,323,15,51,716,24,597,1.01e-110,366,"human","Homo sapiens","primates","RecName: Full=Inter-alpha-trypsin inhibitor heavy chain H4; Short=ITI heavy chain H4; Short=ITI-HC4; Short=Inter-alpha-inhibitor heavy chain 4; AltName: Full=Inter-alpha-trypsin inhibitor family heavy chain-related protein; Short=IHRP; AltName: Full=Plasma kallikrein sensitive glycoprotein 120; Short=Gp120; Short=PK-120; Contains: RecName: Full=70 kDa inter-alpha-trypsin inhibitor heavy chain H4; Contains: RecName: Full=35 kDa inter-alpha-trypsin inhibitor heavy chain H4; Flags: Precursor","DPOGS204282",FALSE,"Msex2.07043",FALSE
"1486","PIERAPG00000013424",1486,"PIERAPT00000031911",9,6,6,"PIERAPG00000013424",5,6,TRUE,FALSE,FALSE,FALSE,0,18.9359587784644,19.0816739693541,19.0816739693541,-1.10081496261542,0.566525929353339,-0.267144516631042,0.88713145435324,0.506329602123816,FALSE,FALSE,0.740774470712837,FALSE,"unbiased","PIERAPT00000031911","CPAMD8_3","DE",1.58140891277,0.731099647486,0.783333333333,"C3 and PZP alpha-2-macroglobulin domain-containing protein 8","Q8IZJ3.2",31.111,180,108,4,5,169,951,1129,2.61e-18,91.7,"human","Homo sapiens","primates","RecName: Full=C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8; Flags: Precursor","DPOGS201446",FALSE,"Msex2.03937",FALSE
"1487","PIERAPG00000013433",1487,"PIERAPT00000031931",9,6,6,"PIERAPG00000013433",5,6,TRUE,FALSE,FALSE,FALSE,0,20.9743183479883,21.0737888217917,21.0737888217917,-1.03684054360414,0.672115472991528,-0.182362535306307,0.900726702949419,0.656772309415949,FALSE,FALSE,0.837082498657444,FALSE,"unbiased","PIERAPT00000031931","G110957","DE",1.12449484666,0.561077887322,0.90625,"Molting fluid carboxypeptidase A","P04069.1",43.854,301,159,9,121,414,6,303,1.64e-76,243,"noble crayfish","Astacus astacus","crustaceans","RecName: Full=Carboxypeptidase B","DPOGS207527",FALSE,"Msex2.05221",TRUE
"1488","PIERAPG00000013442",1488,"PIERAPT00000031954",1,5,6,"PIERAPG00000013442",5,6,TRUE,FALSE,FALSE,FALSE,0,15.583445443191,15.6054802906965,15.6054802906965,-0.814807323480767,0.734012882627346,-0.0403972204267102,0.91655627023178,0.91324647352649,FALSE,FALSE,0.969230931673708,FALSE,"unbiased","PIERAPT00000031954","PITPNA","DE",2.05216433881,0.858474488774,0.862745098039,"phosphatidylinositol transfer protein alpha isoform","P48738.2",62.996,227,76,4,1,221,2,226,1.91e-96,285,"rabbit","Oryctolagus cuniculus","rabbits & hares","RecName: Full=Phosphatidylinositol transfer protein alpha isoform; Short=PI-TP-alpha; Short=PtdIns transfer protein alpha; Short=PtdInsTP alpha","DPOGS206953",FALSE,"Msex2.01539",FALSE
"1489","PIERAPG00000013448",1489,"PIERAPT00000031962",1,5,6,"PIERAPG00000013448",5,6,TRUE,FALSE,FALSE,FALSE,0,17.3248217895266,17.8058888312283,17.8058888312283,-3.08861012390716,1.32469763766755,-0.881956243119802,0.875070670281392,0.409005392199931,FALSE,FALSE,0.666891841207845,FALSE,"unbiased","PIERAPT00000031962","mutS_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490","PIERAPG00000013467",1490,"PIERAPT00000032003",4,5,6,"PIERAPG00000013467",5,6,TRUE,FALSE,FALSE,FALSE,0,18.7667672191115,18.2332310329447,18.2332310329447,0.160930163171459,1.7953691861067,0.978149674639081,0.581290663740706,0.021993963459564,FALSE,FALSE,0.115155198741191,FALSE,"unbiased","PIERAPT00000032003","si:ch211-163l21.7",NA,NA,NA,NA,NA,"A8Y5T1.1",34.146,123,69,3,45,162,45,160,5.65e-09,55.5,"zebrafish","Danio rerio","bony fishes","RecName: Full=Uncharacterized protein C1orf194 homolog","DPOGS200293",FALSE,NA,FALSE
"1491","PIERAPG00000013474",1491,"PIERAPT00000032019",8,5,6,"PIERAPG00000013474",5,6,TRUE,FALSE,FALSE,FALSE,0,17.3732616819562,17.9620852108139,17.9620852108139,-1.98261869891466,-0.176400906896738,-1.0795098029057,0.582294797818042,0.0221445019956742,FALSE,FALSE,0.115373549582478,FALSE,"unbiased","PIERAPT00000032019","idhAyrbE","DE",1.51824961398,0.710319456636,0.842105263158,"Oxidoreductase yrbE","O05389.2",35.86,343,205,6,46,383,5,337,1.26e-68,223,"Bacillus subtilis subsp. subtilis str. 168","Bacillus subtilis subsp. subtilis str. 168","firmicutes","RecName: Full=Uncharacterized oxidoreductase YrbE",NA,NA,NA,NA
"1492","PIERAPG00000013480",1492,"PIERAPT00000032038",1,4,5,"PIERAPG00000013480",5,5,TRUE,FALSE,FALSE,TRUE,1,13.9761495503634,15.6703827535887,15.6703827535887,-4.02380978361155,-2.18837862821462,-3.10609420591308,0.000269991350702281,2.35013297042836e-06,TRUE,TRUE,6.50986832808655e-05,TRUE,"eupyrene","PIERAPT00000032038","morn5",NA,NA,NA,NA,NA,"Q4VBJ9.1",43.478,92,48,2,3,92,88,177,8.61e-16,73.6,"zebrafish","Danio rerio","bony fishes","RecName: Full=MORN repeat-containing protein 5","DPOGS202591",FALSE,"Msex2.14142",TRUE
"1493","PIERAPG00000013483",1493,"PIERAPT00000032048",3,6,5,"PIERAPG00000013483",5,6,TRUE,FALSE,FALSE,FALSE,0,16.4213795619828,16.300031893129,16.300031893129,-0.490220126709583,0.935161579173399,0.222470726231908,0.88828847618437,0.517236656821088,FALSE,FALSE,0.749788431451906,FALSE,"unbiased","PIERAPT00000032046","GA20639","DE",0.969726495405,0.493125685948,0.575,"Asparaginase 2 domain containing protein","Q29I93.1",50.479,313,142,6,62,361,3,315,4.42e-99,299,"Drosophila pseudoobscura pseudoobscura","Drosophila pseudoobscura pseudoobscura","flies","RecName: Full=Probable isoaspartyl peptidase/L-asparaginase GA20639; AltName: Full=Beta-aspartyl-peptidase GA20639; AltName: Full=Isoaspartyl dipeptidase GA20639; AltName: Full=L-asparagine amidohydrolase GA20639; Contains: RecName: Full=Probable isoaspartyl peptidase/L-asparaginase GA20639 alpha chain; Contains: RecName: Full=Probable isoaspartyl peptidase/L-asparaginase GA20639 beta chain; Flags: Precursor","DPOGS203247",FALSE,NA,FALSE
