"","GeneID","TrxID","Means.All","Means.Apy","Means.Eupy","Apyrene_vs_Eupyrene_p.bh","significant_bh","Apyrene_vs_Eupyrene_diff","desc","subject_seq.id","expect_value","organism_commonName","organism_scientificName","organism_group","function."
"1175","PIERAPG00000010485","PIERAPT00000025070",12.7385953241229,12.3913252124014,12.7385953241229,0.565882447455957,FALSE,-0.636661871489446,"ecdysteroid-regulated 16 kDa protein","Q25481.1",1.44e-36,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Ecdysteroid-regulated 16 kDa protein; Flags: Precursor"
"1176","PIERAPG00000010500","PIERAPT00000025104",18.6605304097692,16.5649761776953,18.6605304097692,1.0738582551618e-06,TRUE,-3.84184942546877,NA,NA,NA,NA,NA,NA,NA
"1177","PIERAPG00000010506","PIERAPT00000025110",21.1801424916048,21.3191934196663,21.1801424916048,0.692243008316778,FALSE,0.25492670144606,"Transitional endoplasmic reticulum ATPase TER94 (Fragment)","Q7KN62.1",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Transitional endoplasmic reticulum ATPase TER94; AltName: Full=Valosin-containing protein homolog"
"1178","PIERAPG00000010509","PIERAPT00000025141",20.7045295281549,20.6692812187187,20.7045295281549,0.937531173712849,FALSE,-0.0646219006330284,"basement membrane-specific heparan sulfate proteoglycan core protein-like","P98160.4",0,"human","Homo sapiens","primates","RecName: Full=Basement membrane-specific heparan sulfate proteoglycan core protein; Short=HSPG; AltName: Full=Perlecan; Short=PLC; Contains: RecName: Full=Endorepellin; Contains: RecName: Full=LG3 peptide; Flags: Precursor"
"1179","PIERAPG00000010512","PIERAPT00000025152",13.2707051957269,13.8960427486183,13.2707051957269,0.213246534461436,FALSE,1.14645218030087,"Tubulin alpha chain","Q28IX8.1",0,"tropical clawed frog","Xenopus tropicalis","frogs & toads","RecName: Full=Tubulin alpha chain; Contains: RecName: Full=Detyrosinated tubulin alpha chain"
"1180","PIERAPG00000010518","PIERAPT00000025159",14.129634116635,14.0595398692152,14.129634116635,0.900146008322456,FALSE,-0.128506120269671,NA,"Q00630.1",7.58e-05,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Insecticyanin-B; Short=INS-b; AltName: Full=Blue biliprotein; Flags: Precursor"
"1181","PIERAPG00000010526","PIERAPT00000025177",18.9578237835362,18.3316365951188,18.9578237835362,0.0182429370058384,TRUE,-1.14800984543183,NA,NA,NA,NA,NA,NA,NA
"1182","PIERAPG00000010532","PIERAPT00000025205",12.5187871719756,12.1117965335421,12.5187871719756,0.233944257999036,FALSE,-0.746149503794603,"Putative septin cdc10 ovary overexpressed (Fragment)","P54359.2",6.32e-136,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Septin-2"
"1183","PIERAPG00000010547","PIERAPT00000025246",18.1800120600456,18.5037031814708,18.1800120600456,0.379847835629955,FALSE,0.593433722612847,"Dynein heavy chain 7, axonemal (Fragment)","Q63170.2",0,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Dynein heavy chain 7, axonemal; AltName: Full=Axonemal beta dynein heavy chain 7; AltName: Full=Axonemal dynein heavy chain b; AltName: Full=Ciliary dynein heavy chain 7; AltName: Full=Dynein-like protein 7"
"1184","PIERAPG00000010572","PIERAPT00000025312",14.1786399065305,14.3726063463095,14.1786399065305,0.586164378435574,FALSE,0.355605139594733,"Ribosomal protein L27","P47830.2",5.16e-77,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=60S ribosomal protein L27a; AltName: Full=L22"
"1185","PIERAPG00000010590","PIERAPT00000025374",16.6103975300681,16.6832701937204,16.6103975300681,0.861749476775551,FALSE,0.133599883362479,"Eukaryotic translation initiation factor 3 subunit G","Q1HE00.1",8.72e-162,"domestic silkworm","Bombyx mori","moths","RecName: Full=Eukaryotic translation initiation factor 3 subunit G; Short=eIF3g; AltName: Full=Eukaryotic translation initiation factor 3 RNA-binding subunit; Short=eIF-3 RNA-binding subunit; AltName: Full=Eukaryotic translation initiation factor 3 subunit 4"
"1186","PIERAPG00000010606","PIERAPT00000025411",20.4498824902012,20.6051466932178,20.4498824902012,0.653079782769272,FALSE,0.28465103886376,NA,NA,NA,NA,NA,NA,NA
"1187","PIERAPG00000010607","PIERAPT00000025414",16.8146198396475,17.4661140599445,16.8146198396475,0.359306351628671,FALSE,1.19440607054465,"Component of oligomeric Golgi complex 8","Q9VKH0.1",1.42e-110,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Conserved oligomeric Golgi complex subunit 8; Short=COG complex subunit 8; AltName: Full=Component of oligomeric Golgi complex 8"
"1188","PIERAPG00000010608","PIERAPT00000025419",18.417691798922,18.3943807313854,18.417691798922,0.960284643584132,FALSE,-0.0427369571504173,"Annexin","P22465.3",6.91e-131,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Annexin B10; AltName: Full=Annexin X; AltName: Full=Annexin-10"
"1189","PIERAPG00000010610","PIERAPT00000025425",16.0065592730401,16.2425880128466,16.0065592730401,0.365891442206816,FALSE,0.432719356311889,"FAS-associated factor","Q6GQ69.1",2.42e-105,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=FAS-associated factor 2-B; AltName: Full=UBX domain-containing protein 8-B"
"1190","PIERAPG00000010647","PIERAPT00000025517",19.5628792166451,20.6816144166529,19.5628792166451,0.00430139859132135,TRUE,2.05101453334762,"Tetraspanin","Q28709.2",8.91e-31,"rabbit","Oryctolagus cuniculus","rabbits & hares","RecName: Full=CD63 antigen; AltName: CD_antigen=CD63"
"1191","PIERAPG00000010656","PIERAPT00000025537",16.2234323481257,16.122479051937,16.2234323481257,0.81019382241816,FALSE,-0.185081043012659,"Dynein heavy chain 1, axonemal","Q9P2D7.5",0,"human","Homo sapiens","primates","RecName: Full=Dynein heavy chain 1, axonemal; AltName: Full=Axonemal beta dynein heavy chain 1; AltName: Full=Ciliary dynein heavy chain 1; AltName: Full=Heat shock regulated protein 1; Short=HSRF-1; AltName: Full=hDHC7"
"1192","PIERAPG00000010672","PIERAPT00000025572",16.7281479653169,16.7327235351353,16.7281479653169,0.996852687631658,FALSE,0.00838854466709904,"Nonmuscle myosin essential light chain","P54357.1",3.74e-79,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Myosin-2 essential light chain; AltName: Full=Myosin II essential light chain; AltName: Full=Non-muscle myosin essential light chain"
"1193","PIERAPG00000010679","PIERAPT00000025580",16.3087741998763,16.4395926370001,16.3087741998763,0.762333573291608,FALSE,0.239833801393662,"Ras GTP-binding protein Rho1","P48148.1",8.33e-124,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Ras-like GTP-binding protein Rho1; Flags: Precursor"
"1194","PIERAPG00000010680","PIERAPT00000025581",18.4133688213265,18.6174509295725,18.4133688213265,0.543324362490622,FALSE,0.374150531784345,"NSFL1 cofactor p47 like protein (Fragment)","Q5ZK10.1",2.08e-88,"chicken","Gallus gallus","birds","RecName: Full=NSFL1 cofactor p47; AltName: Full=p97 cofactor p47"
"1195","PIERAPG00000010681","PIERAPT00000025582",14.3823934105628,14.3729218793432,14.3823934105628,0.992459403007498,FALSE,-0.0173644739025498,"papilin isoform X1","Q6ZWJ8.3",2.11e-10,"human","Homo sapiens","primates","RecName: Full=Kielin/chordin-like protein; AltName: Full=Cysteine-rich BMP regulator 2; AltName: Full=Cysteine-rich motor neuron 2 protein; Short=CRIM-2; AltName: Full=Kielin/chordin-like protein 1; Short=KCP-1; Flags: Precursor"
"1196","PIERAPG00000010688","PIERAPT00000025591",14.9978708749086,14.9414586078325,14.9978708749086,0.89754087156241,FALSE,-0.103422489639463,"ADP-ribosylation factor GTPase-activating protein 2","Q4R4C9.1",1e-87,"crab-eating macaque","Macaca fascicularis","primates","RecName: Full=ADP-ribosylation factor GTPase-activating protein 3; Short=ARF GAP 3"
"1197","PIERAPG00000010691","PIERAPT00000025609",14.9729561544528,15.1496473386225,14.9729561544528,0.663360960984467,FALSE,0.323933837644397,NA,"G3UZ78.1",2.79e-13,"house mouse","Mus musculus","rodents","RecName: Full=Androglobin; AltName: Full=Calpain-7-like protein"
"1198","PIERAPG00000010706","PIERAPT00000025638",19.9347467599622,19.5288092730146,19.9347467599622,0.704812009957294,FALSE,-0.744218726070727,NA,NA,NA,NA,NA,NA,NA
"1199","PIERAPG00000010707","PIERAPT00000025639",13.95469043381,14.5450033007397,13.95469043381,0.0223211594209066,TRUE,1.08224025603773,"Apoptosis-inducing factor 3","Q96NN9.1",2.68e-144,"human","Homo sapiens","primates","RecName: Full=Apoptosis-inducing factor 3; AltName: Full=Apoptosis-inducing factor-like protein"
"1200","PIERAPG00000010711","PIERAPT00000025645",16.2915861402807,14.7907228292875,16.2915861402807,4.78973397719472e-06,TRUE,-2.7515827368209,NA,"Q8WPI3.1",2.94e-22,"southern cattle tick","Rhipicephalus microplus","mites & ticks","RecName: Full=Boophilin-G2; Flags: Precursor"
"1201","PIERAPG00000010721","PIERAPT00000025674",19.8904880975833,19.5516444060284,19.8904880975833,0.27183440121056,FALSE,-0.621213434517379,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","Q1HPL8.1",8.63e-94,"domestic silkworm","Bombyx mori","moths","RecName: Full=NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"
"1202","PIERAPG00000010728","PIERAPT00000025682",16.3138480816011,16.4915829443121,16.3138480816011,0.673373473806084,FALSE,0.325847248303607,"3-ketoacyl-CoA thiolase, mitochondrial","Q3T0R7.1",3.23e-171,"cattle","Bos taurus","even-toed ungulates","RecName: Full=3-ketoacyl-CoA thiolase, mitochondrial; AltName: Full=Acetyl-CoA acetyltransferase; AltName: Full=Acetyl-CoA acyltransferase; AltName: Full=Acyl-CoA hydrolase, mitochondrial; AltName: Full=Beta-ketothiolase; AltName: Full=Mitochondrial 3-oxoacyl-CoA thiolase"
"1203","PIERAPG00000010737","PIERAPT00000025695",18.928693787123,18.9758634079504,18.928693787123,0.935455675463535,FALSE,0.0864776381835739,"putative defense protein Hdd11","Q86RS3.1",7.6e-67,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Putative defense protein Hdd11-like; Flags: Precursor"
"1204","PIERAPG00000010752","PIERAPT00000025723",18.5871556219809,18.2136012460398,18.5871556219809,0.207062000170727,FALSE,-0.684849689225352,NA,NA,NA,NA,NA,NA,NA
"1205","PIERAPG00000010758","PIERAPT00000025746",17.5583463285439,17.4733698270577,17.5583463285439,0.864200191499998,FALSE,-0.155790252724564,"Catalase","P17336.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Catalase"
"1206","PIERAPG00000010760","PIERAPT00000025748",13.4478116354989,13.9874378118452,13.4478116354989,0.0780311966495407,FALSE,0.989314656634781,"Kazal-like domain-containing protein (Fragment)",NA,NA,NA,NA,NA,NA
"1207","PIERAPG00000010787","PIERAPT00000025819",20.3219855978691,18.1172837250812,20.3219855978691,9.60663401712293e-07,TRUE,-4.04195343344437,"Mast cell carboxypeptidase A","Q0II73.1",6.29e-14,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Carboxypeptidase O; Short=CPO; Flags: Precursor"
"1208","PIERAPG00000010798","PIERAPT00000025853",14.9061750988083,15.3520638460277,14.9061750988083,0.116022888072971,FALSE,0.81746270323568,"Hydroxysteroid dehydrogenase","A4FUZ6.1",1.68e-131,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Hydroxysteroid dehydrogenase-like protein 2"
"1209","PIERAPG00000010812","PIERAPT00000025890",14.7802299354564,14.8467257110594,14.7802299354564,0.870370816190484,FALSE,0.121908921938688,NA,"Q9GV36.1",0,"large cabbage white","Pieris brassicae","butterflies","RecName: Full=Pierisin; AltName: Full=NAD--DNA ADP-ribosyltransferase; AltName: Full=Pierisin-2; AltName: Full=Pierisin-B"
"1210","PIERAPG00000010819","PIERAPT00000025899",15.2782451971715,15.5725527812533,15.2782451971715,0.601507990098644,FALSE,0.53956390414988,NA,NA,NA,NA,NA,NA,NA
"1211","PIERAPG00000010833","PIERAPT00000025925",20.0283470469811,20.1065241639696,20.0283470469811,0.86492509517423,FALSE,0.143324714479022,"Putative high density lipo binding protein / vigilin","Q00341.2",0,"human","Homo sapiens","primates","RecName: Full=Vigilin; AltName: Full=High density lipoprotein-binding protein; Short=HDL-binding protein"
"1212","PIERAPG00000010838","PIERAPT00000025932",15.9542221545308,16.141495075201,15.9542221545308,0.586616021065025,FALSE,0.343333687895409,"Rab proteins geranylgeranyltransferase component A","Q9V8W3.1",2.26e-107,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Rab proteins geranylgeranyltransferase component A; AltName: Full=Rab escort protein homolog; Short=REP"
"1213","PIERAPG00000010858","PIERAPT00000025974",19.2101962255094,19.5148586134274,19.2101962255094,0.540707001039844,FALSE,0.558547711183067,"parkin coregulated gene protein homolog","Q9DAK2.1",1.33e-94,"house mouse","Mus musculus","rodents","RecName: Full=Parkin coregulated gene protein homolog; AltName: Full=Hypertension-related protein 1-like protein; AltName: Full=PARK2 coregulated gene protein"
"1214","PIERAPG00000010871","PIERAPT00000025998",18.6266214798101,18.96656186119,18.6266214798101,0.333712476907525,FALSE,0.623224032529688,"Pyruvate carboxylase, mitochondrial","P11498.2",0,"human","Homo sapiens","primates","RecName: Full=Pyruvate carboxylase, mitochondrial; AltName: Full=Pyruvic carboxylase; Short=PCB; Flags: Precursor"
"1215","PIERAPG00000010873","PIERAPT00000026001",21.0142664087561,20.0134248485934,21.0142664087561,0.00123443299057623,TRUE,-1.83487619363155,NA,NA,NA,NA,NA,NA,NA
"1216","PIERAPG00000010882","PIERAPT00000026022",17.7468117407463,18.0272067515755,17.7468117407463,0.311028861193915,FALSE,0.514057519853697,"Proteasome subunit alpha type","P21670.1",1.99e-149,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Proteasome subunit alpha type-4; AltName: Full=Macropain subunit C9; AltName: Full=Multicatalytic endopeptidase complex subunit C9; AltName: Full=Proteasome component C9; AltName: Full=Proteasome subunit L"
"1217","PIERAPG00000010883","PIERAPT00000026023",15.9353191357231,15.7916336913689,15.9353191357231,0.762333573291608,FALSE,-0.26342331464935,"Serine/arginine rich splicing factor","Q9BRL6.1",2.16e-42,"human","Homo sapiens","primates","RecName: Full=Serine/arginine-rich splicing factor 8; AltName: Full=Pre-mRNA-splicing factor SRP46; Short=Splicing factor SRp46; AltName: Full=Splicing factor, arginine/serine-rich 2B"
"1218","PIERAPG00000010884","PIERAPT00000026027",16.3612976337144,16.4384585778969,16.3612976337144,0.859741298822261,FALSE,0.141461731001119,"Eukaryotic translation initiation factor 2 subunit 1","P41374.1",9.58e-164,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Eukaryotic translation initiation factor 2 subunit 1; AltName: Full=Eukaryotic translation initiation factor 2 subunit alpha; Short=eIF-2-alpha"
"1219","PIERAPG00000010905","PIERAPT00000026077",23.1857421855078,23.4482771732663,23.1857421855078,0.655331587633362,FALSE,0.481314144223926,NA,NA,NA,NA,NA,NA,NA
"1220","PIERAPG00000010922","PIERAPT00000026108",13.0489426066552,13.1720477280293,13.0489426066552,0.80055507380609,FALSE,0.225692722519273,"Ornithine--oxo-acid aminotransferase","Q9VW26.1",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Ornithine aminotransferase, mitochondrial; AltName: Full=Ornithine--oxo-acid aminotransferase; Flags: Precursor"
"1221","PIERAPG00000010932","PIERAPT00000026140",16.3163242687737,16.3314195378264,16.3163242687737,0.975045337857994,FALSE,0.0276746599299962,"Angiotensin-converting enzyme","Q10714.3",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Angiotensin-converting enzyme; AltName: Full=Dipeptidyl carboxypeptidase I; AltName: Full=Kininase II; Flags: Precursor"
"1222","PIERAPG00000010964","PIERAPT00000026232",17.2429229755339,17.1622021704168,17.2429229755339,0.881246784696374,FALSE,-0.147988142714691,NA,NA,NA,NA,NA,NA,NA
"1223","PIERAPG00000010972","PIERAPT00000026275",17.8252985837557,18.3646522296742,17.8252985837557,0.0701595541160813,FALSE,0.988815017517229,NA,NA,NA,NA,NA,NA,NA
"1224","PIERAPG00000010974","PIERAPT00000026283",19.4841108428655,18.0505232935049,19.4841108428655,0.000390740510122187,TRUE,-2.62824384049442,"Cubilin","O70244.2",8.08e-06,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Cubilin; AltName: Full=460 kDa receptor; AltName: Full=Glycoprotein 280; Short=gp280; AltName: Full=Intrinsic factor-cobalamin receptor; AltName: Full=Intrinsic factor-vitamin B12 receptor; Flags: Precursor"
"1225","PIERAPG00000010977","PIERAPT00000026288",20.467195363483,21.0326994623589,20.467195363483,0.467097101027502,FALSE,1.03675751460569,NA,NA,NA,NA,NA,NA,NA
"1226","PIERAPG00000010988","PIERAPT00000026304",14.9781047100591,14.7864501745926,14.9781047100591,0.51174746889708,FALSE,-0.351366648355235,"Tryptophanyl-tRNA synthetase","P17248.3",0,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Tryptophan--tRNA ligase, cytoplasmic; AltName: Full=Tryptophanyl-tRNA synthetase; Short=TrpRS; Contains: RecName: Full=T1-TrpRS; Contains: RecName: Full=T2-TrpRS"
"1227","PIERAPG00000011004","PIERAPT00000026350",27.1394439339559,27.0816432705353,27.1394439339559,0.900146008322456,FALSE,-0.105967882937797,NA,NA,NA,NA,NA,NA,NA
"1228","PIERAPG00000011021","PIERAPT00000026398",20.2755785445605,20.124937645296,20.2755785445605,0.665914225265963,FALSE,-0.276174981985005,"Phosphoglycerate kinase","Q01604.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Phosphoglycerate kinase"
"1229","PIERAPG00000011031","PIERAPT00000026413",15.9744345291117,14.8865507991561,15.9744345291117,0.00434955833762459,TRUE,-1.99445350491877,NA,NA,NA,NA,NA,NA,NA
"1230","PIERAPG00000011031","PIERAPT00000026414",18.0894668280461,17.009622554997,18.0894668280461,0.0013201326333998,TRUE,-1.97971450059003,NA,NA,NA,NA,NA,NA,NA
"1231","PIERAPG00000011033","PIERAPT00000026417",19.148284701807,19.3713095292713,19.148284701807,0.499660762830084,FALSE,0.408878850351179,NA,"Q4V7T8.1",9.99e-37,"African clawed frog","Xenopus laevis","frogs & toads","RecName: Full=Ropporin-1-like protein"
"1232","PIERAPG00000011047","PIERAPT00000026450",14.089733919699,14.3214507156316,14.089733919699,0.586616021065025,FALSE,0.424814125876399,NA,"Q8NBX0.1",1.14e-26,"human","Homo sapiens","primates","RecName: Full=Saccharopine dehydrogenase-like oxidoreductase"
"1233","PIERAPG00000011059","PIERAPT00000026474",18.36725692388,19.1275767629795,18.36725692388,0.0026224818511883,TRUE,1.39391970501559,"Sodium/potassium-transporting ATPase subunit alpha","P13607.3",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Sodium/potassium-transporting ATPase subunit alpha; Short=Na(+)/K(+) ATPase alpha subunit; AltName: Full=Sodium pump subunit alpha"
"1234","PIERAPG00000011068","PIERAPT00000026495",19.202812864236,19.250106313697,19.202812864236,0.924986635038411,FALSE,0.0867046573452726,"Glutathione-S-transferase sigma class","P46429.1",7.51e-56,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Glutathione S-transferase 2; AltName: Full=GST class-sigma"
"1235","PIERAPG00000011070","PIERAPT00000026500",14.5800086276059,14.5865992834048,14.5800086276059,0.995986128824068,FALSE,0.01208286896461,"PINc domain-containing protein","Q6ZPY2.2",2.5e-37,"house mouse","Mus musculus","rodents","RecName: Full=Protein SMG5; AltName: Full=EST1-like protein B; AltName: Full=SMG-5 homolog"
"1236","PIERAPG00000011082","PIERAPT00000026530",22.4044831402427,21.7368941523398,22.4044831402427,0.0314613799286563,TRUE,-1.22391314448857,"V-type proton ATPase catalytic subunit A","P31400.1",0,"tobacco hornworm","Manduca sexta","moths","RecName: Full=V-type proton ATPase catalytic subunit A; Short=V-ATPase subunit A; AltName: Full=V-ATPase 69 kDa subunit; AltName: Full=Vacuolar proton pump subunit alpha"
"1237","PIERAPG00000011087","PIERAPT00000026549",17.4910371803529,17.645481426581,17.4910371803529,0.766699983436227,FALSE,0.283147784751513,"60S ribosomal protein L28","Q962T2.1",5.22e-75,"fall armyworm","Spodoptera frugiperda","moths","RecName: Full=60S ribosomal protein L28"
"1238","PIERAPG00000011103","PIERAPT00000026600",20.7513774264797,21.1004120566515,20.7513774264797,0.210788065761259,FALSE,0.639896821981722,"RIB43A-like with coiled-coils protein 2","Q9H4K1.2",1.51e-55,"human","Homo sapiens","primates","RecName: Full=RIB43A-like with coiled-coils protein 2"
"1239","PIERAPG00000011105","PIERAPT00000026603",16.6844517256787,16.6597585593508,16.6844517256787,0.963006715709953,FALSE,-0.0452708049343435,"Glutathione-S-transferase sigma class","P46429.1",1.52e-84,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Glutathione S-transferase 2; AltName: Full=GST class-sigma"
"1240","PIERAPG00000011112","PIERAPT00000026630",14.970465739329,14.4717507477243,14.970465739329,0.180120440887481,FALSE,-0.914310817941782,"S-adenosylmethionine synthase","P40320.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=S-adenosylmethionine synthase; Short=AdoMet synthase; AltName: Full=Methionine adenosyltransferase; Short=MAT"
"1241","PIERAPG00000011113","PIERAPT00000026638",13.9726648910562,13.9709276337081,13.9726648910562,0.999974221839782,FALSE,-0.00318497180495747,"Pleckstrin homology domain-containing family F member 1 homolog","O76902.1",1.43e-134,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Pleckstrin homology domain-containing family F member 1 homolog; Short=PH domain-containing family F member 1 homolog; AltName: Full=Protein rush hour"
"1242","PIERAPG00000011114","PIERAPT00000026639",19.1120694047516,19.1950516473355,19.1120694047516,0.859416618209857,FALSE,0.152134111403829,"Proteasome subunit alpha type","P60901.1",1e-136,"Norway rat","Homo sapiens;Bos taurus;Rattus norvegicus","even-toed ungulates;primates;rodents","RecName: Full=Proteasome subunit alpha type-6; AltName: Full=Macropain iota chain; AltName: Full=Multicatalytic endopeptidase complex iota chain; AltName: Full=Proteasome iota chain"
"1243","PIERAPG00000011116","PIERAPT00000026643",17.554243201299,16.5749161011672,17.554243201299,0.000517180203390768,TRUE,-1.79543301690833,NA,NA,NA,NA,NA,NA,NA
"1244","PIERAPG00000011131","PIERAPT00000026682",24.8772805909108,25.0792855161465,24.8772805909108,0.643638970791662,FALSE,0.370342362932238,"Glutamine synthetase, chloroplastic","P20477.3",1.33e-121,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Glutamine synthetase 1, mitochondrial; AltName: Full=Glutamate--ammonia ligase 1; Flags: Precursor"
"1245","PIERAPG00000011139","PIERAPT00000026693",22.2829142163069,22.1251431077343,22.2829142163069,0.630708956665532,FALSE,-0.289247032383148,"transmembrane protease serine 3-like isoform X1","P35035.3",1.47e-53,"African malaria mosquito","Anopheles gambiae","mosquitos","RecName: Full=Trypsin-1; AltName: Full=Antryp1; Flags: Precursor"
"1246","PIERAPG00000011141","PIERAPT00000026696",15.4639079152033,15.7802684582438,15.4639079152033,0.619851359169494,FALSE,0.579994328907571,"Complex I-19kD","P51970.3",2.63e-25,"human","Gorilla gorilla gorilla;Pan troglodytes;Homo sapiens","primates","RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8; AltName: Full=Complex I-19kD; Short=CI-19kD; AltName: Full=Complex I-PGIV; Short=CI-PGIV; AltName: Full=NADH-ubiquinone oxidoreductase 19 kDa subunit"
"1247","PIERAPG00000011149","PIERAPT00000026713",18.4680470150313,18.7157462577697,18.4680470150313,0.43490422520332,FALSE,0.454115278353832,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A-like","Q9QYJ6.1",5.01e-124,"Norway rat","Rattus norvegicus","rodents","RecName: Full=cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
"1248","PIERAPG00000011172","PIERAPT00000026770",19.803837247661,20.2685480058649,19.803837247661,0.261872596390065,FALSE,0.851969723373831,"Tubulin beta chain","Q24560.2",0,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Tubulin beta-1 chain; AltName: Full=Beta-1-tubulin"
"1249","PIERAPG00000011173","PIERAPT00000026772",20.5147802619704,21.2554863080957,20.5147802619704,0.00708483666653959,TRUE,1.35796108456313,NA,NA,NA,NA,NA,NA,NA
"1250","PIERAPG00000011182","PIERAPT00000026797",16.7293265869568,16.9524374395591,16.7293265869568,0.657137469265343,FALSE,0.409036563104092,"46 kDa FK506-binding nuclear protein-like","Q26486.1",4.83e-167,"fall armyworm","Spodoptera frugiperda","moths","RecName: Full=46 kDa FK506-binding nuclear protein; AltName: Full=Peptidyl-prolyl cis-trans isomerase; Short=PPIase; AltName: Full=Rotamase"
"1251","PIERAPG00000011183","PIERAPT00000026798",17.6276079450854,17.8918421318555,17.6276079450854,0.556407418993238,FALSE,0.484429342411932,"40S ribosomal protein S7","P48155.1",6.84e-132,"tobacco hornworm","Manduca sexta","moths","RecName: Full=40S ribosomal protein S7"
"1252","PIERAPG00000011184","PIERAPT00000026801",14.4252511196188,15.4831560718296,14.4252511196188,0.00175781942620115,TRUE,1.93949241238643,"Polymerase delta-interacting protein 2","Q9Y2S7.1",1.16e-122,"human","Homo sapiens","primates","RecName: Full=Polymerase delta-interacting protein 2; AltName: Full=38 kDa DNA polymerase delta interaction protein; Short=p38"
"1253","PIERAPG00000011191","PIERAPT00000026814",14.8687453235222,14.7826019668387,14.8687453235222,0.916928738767161,FALSE,-0.157929487253005,NA,"Q13439.1",1.29e-21,"human","Homo sapiens","primates","RecName: Full=Golgin subfamily A member 4; AltName: Full=256 kDa golgin; AltName: Full=Golgin-245; AltName: Full=Protein 72.1; AltName: Full=Trans-Golgi p230"
"1254","PIERAPG00000011194","PIERAPT00000026821",15.2992156965097,14.729360742252,15.2992156965097,0.151859506843412,FALSE,-1.04473408280581,"V-type proton ATPase proteolipid subunit","P31403.1",4.63e-95,"tobacco hornworm","Manduca sexta","moths","RecName: Full=V-type proton ATPase 16 kDa proteolipid subunit; Short=V-ATPase 16 kDa proteolipid subunit; AltName: Full=Vacuolar proton pump 16 kDa proteolipid subunit"
"1255","PIERAPG00000011200","PIERAPT00000026827",13.9444745593464,13.9024284352155,13.9444745593464,0.943774110242679,FALSE,-0.0770845609066164,NA,"Q9BUJ2.2",4.12e-50,"human","Homo sapiens","primates","RecName: Full=Heterogeneous nuclear ribonucleoprotein U-like protein 1; AltName: Full=Adenovirus early region 1B-associated protein 5; AltName: Full=E1B-55 kDa-associated protein 5; Short=E1B-AP5"
"1256","PIERAPG00000011201","PIERAPT00000026828",24.2438463285893,24.7840021787156,24.2438463285893,0.11515519874119,FALSE,0.990285725231505,"Tubulin beta chain","O17449.1",0,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Tubulin beta-1 chain; AltName: Full=Beta-1-tubulin"
"1257","PIERAPG00000011203","PIERAPT00000026831",13.8616605530689,13.5200760543867,13.8616605530689,0.568991833387617,FALSE,-0.626238247584112,"Odorant binding preotein","Q86BF9.1",6.87e-05,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Odorant-binding protein 59a; Flags: Precursor"
"1258","PIERAPG00000011214","PIERAPT00000026844",15.5414155568123,16.0376563100097,15.5414155568123,0.278864853157936,FALSE,0.909774714195223,NA,NA,NA,NA,NA,NA,NA
"1259","PIERAPG00000011220","PIERAPT00000026853",14.2668269442352,14.5686347809899,14.2668269442352,0.421388344143919,FALSE,0.553314367383599,"Putative extracellular protein sel-1","Q9Z2G6.2",0,"house mouse","Mus musculus","rodents","RecName: Full=Protein sel-1 homolog 1; AltName: Full=Suppressor of lin-12-like protein 1; Short=Sel-1L; Flags: Precursor"
