qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
PIERAPT00000034049	428.207808781	0.562816537833	1	7	0.766214207632	0.00930350931765	1.12090473707e-05	Acetylserotonin O-methyltransferase-like protein	MAF
PIERAPT00000034049	60.6696212633	1.15836647782	2	2108	0.6157383203	0.00277446295091	3.21545857219e-07	Septum formation inhibitor Maf	MAF
PIERAPT00000002542	5214.53911325	3.09570916605	6	10	2.68066574803	0.009151090426	1.24021972667e-06	neural retina-specific leucine zipper protein isoform X2	NRL
PIERAPT00000002542	658.89666878	1.12694433449	2	83	0.856253075513	0.00508345849279	8.74999192368e-06	Transcription factor MafA	NRL
PIERAPT00000002542	437.448461795	1.66291226796	3	410	0.765684499153	0.00133039136832	3.50465202455e-07	Transcription factor MafB	NRL
PIERAPT00000002542	74.0950984701	2.76676794673	5	39499	0.62142915483	0.00337944915267	3.69556804307e-07	BZIP domain-containing protein (Fragment)	NRL
PIERAPT00000008426	7.13571722026e-14	0.531935694409	1	40	0.853799070956	0.497732426304	4.4250749138e-05	Armadillo-like helical (Fragment)	
PIERAPT00000022961	7.13571722026e-14	0.531935694409	1	40	0.853799070956	0.497732426304	4.4250749138e-05	Armadillo-like helical (Fragment)	
PIERAPT00000002575	5612.02527677	28.8640609448	51	242	2.89988441644	0.122781144989	1.49443887074e-05	Mitochondrial ATPase inhibitor IATP	
PIERAPT00000020510	5612.02527677	28.8640609448	51	242	2.89988441644	0.122781144989	1.49443887074e-05	Mitochondrial ATPase inhibitor IATP	
PIERAPT00000023184	920.928271842	15.3268154597	27	4597	0.972905419194	0.0274214468049	3.71825302232e-05	Molybdenum cofactor sulfurase	MAL
PIERAPT00000023184	46.7332475408	0.509995469815	1	1975	0.608857462765	0.000309742594373	8.67674924011e-09	MOSC domain-containing protein (Fragment)	MAL
PIERAPT00000034114	973.427119251	24.2162875027	30	1434	0.996423390147	0.0321742038269	1.07209318104e-05	Maltose phosphorylase	KOJP
PIERAPT00000034114	406.865152193	56.1355249085	70	44086	0.795587375565	0.0808281648124	0.000119366851706	Glycoside hydrolase	KOJP
PIERAPT00000013837	4059.28439175	3.17451997044	5	38	2.23328925642	0.0369334488102	3.85927368947e-05	neurogenic protein mastermind-like	
PIERAPT00000013837	265.26894817	0.626893059636	1	347	0.696107579268	0.0	0.0	MamL-1 domain-containing protein	
PIERAPT00000022497	749.205050142	82.8216442641	100	26655	1.15336323195	0.497505887932	0.000154564455856	N-acetylglucosamine-6-phosphate deacetylase	NAGA
PIERAPT00000028415	1836.02328759	73.2177693614	100	4439	1.32440931504	0.0	0.0	EIIAB-Man	MANX
PIERAPT00000032372	1611.89439976	70.5253143875	92	4900	1.27835711786	0.0822610928364	4.89374388869e-05	Fructose-specific phosphotransferase enzyme iib component	
PIERAPT00000032372	268.194309696	5.07939164417	7	918	0.744540153085	0.0891729742701	3.7642153069e-05	PTS EIIB type-4 domain-containing protein	
PIERAPT00000032372	197.204603265	0.697275300728	1	32	0.673069587904	0.0079013292836	2.10389335284e-06	PTS system, mannose-specific IIAB component	
PIERAPT00000014317	1309.07951642	71.0377212206	98	8561	1.15453808271	0.0771749441723	0.000177786676351	Mannose-specific PTS system IID component	
PIERAPT00000009273	1411.0347504	1.13175754729	2	60	1.26871261596	0.215654206656	9.93136561472e-05	Probable flavin-containing monoamine oxidase A	
PIERAPT00000009273	97.9413060597	1.69995644949	3	28085	0.786159493869	0.296194095591	5.03912443763e-06	Amine oxidase [flavin-containing] A	
PIERAPT00000028040	100.317783589	19.1344224237	31	459225	0.678364122956	0.0910132020912	6.20619708567e-07	mitogen-activated protein kinase ERK-A	
PIERAPT00000021971	1832.90537301	2.36770363918	4	105	1.34347362882	0.0383235455829	2.27073460581e-08	Mitogen-activated protein kinase-binding protein 1 (Fragment)	
PIERAPT00000021971	1453.68159558	0.579511097597	1	3	1.17147263823	0.0	0.0	Mitogen-activated protein kinase-binding protein (Fragment)	
PIERAPT00000021971	960.510666486	0.554886976923	1	21	0.974204266594	0.0	0.0	Putative mitogen-activated protein (Fragment)	
PIERAPT00000021971	276.802892831	0.57762156229	1	274	0.707034631655	0.0119122002078	4.20605096405e-07	WD repeat-containing protein 55 homolog (Fragment)	
PIERAPT00000000561	1267.78626983	2.25302536427	4	250	1.12392474311	0.0505851023492	6.54649669434e-06	E3 ubiquitin-protein ligase MARCH2	
PIERAPT00000000561	94.1223190812	1.11315986133	2	11068	0.627648927632	0.0	0.0	RING-CH-type domain-containing protein	
PIERAPT00000021594	1426.24244124	2.78850806922	5	194	1.17759994522	0.0322692133206	1.42834259675e-05	E3 ubiquitin-protein ligase MARCH3	LOC112050622
PIERAPT00000021594	146.80345203	2.36080788235	4	13121	0.648721380812	0.0	0.0	RING-CH-type domain-containing protein (Fragment)	LOC112050622
PIERAPT00000031259	1183.91319969	2.46295134528	4	211	1.11403750662	0.095230371231	6.49965140819e-06	E3 ubiquitin-protein ligase MARCH2	
PIERAPT00000031259	165.337587153	2.49142475922	4	11068	0.656135034861	0.0	0.0	RING-CH-type domain-containing protein	
PIERAPT00000000627	2427.93190611	19.8338440594	37	398	1.60451255841	0.0817395142239	0.000892671494343	E3 ubiquitin-protein ligase 5-Mar	
PIERAPT00000000627	684.448935427	2.65884785924	5	90	0.869245072053	0.0103122571575	7.94461973947e-08	Membrane associated ring-CH-type finger 5	
PIERAPT00000000627	521.913939653	24.4829112053	46	13121	0.798765575861	0.0	0.0	RING-CH-type domain-containing protein (Fragment)	
PIERAPT00000009259	1.87970505299e-10	0.60405565529	1	2053	0.59	0.0	0.0	RING-CH-type domain-containing protein (Fragment)	
PIERAPT00000012241	2805.86923594	1.15048239028	2	38	1.71646990192	0.00777773137987	4.95829158132e-07	meiosis regulator and mRNA stability factor 1	
PIERAPT00000028115	5.39638719293e-15	0.601614368748	1	11	0.59	0.0	0.0	methionine--tRNA ligase, cytoplasmic-like	
PIERAPT00000021135	816.878099219	1.23889496122	2	446	0.919664326068	0.00549638604697	8.87789481876e-08	Multiple ankyrin repeats single kh domain protein (Fragment)	
PIERAPT00000032015	4074.45778718	31.0327243829	44	323	2.27022038781	0.0951470504895	0.000466808851815	Mob as tumor suppressor	
PIERAPT00000032015	1901.29915896	5.64023921336	8	49	1.37185329705	0.0402477017286	0.000117577519699	Mps one binder kinase activator	
PIERAPT00000032015	451.546710526	1.43201997335	2	56	0.771650885601	0.00194754962384	4.47805721382e-09	Putative cell cycle-associated protein	
PIERAPT00000028439	4283.14227003	6.58814676672	11	65	2.3443612717	0.0775440813065	0.000300029860842	Muscleblind (Fragment)	
PIERAPT00000010658	4.45982415617e-15	0.521071503653	1	5	0.605943032167	0.0300811925995	4.45590328221e-09	Putative metallo-beta-lactamase domain-containing protein 1 (Fragment)	
PIERAPT00000009643	2.4420176619e-12	0.490303423516	1	234	0.601036894022	0.0208238885362	1.16548847008e-05	nuclear pore complex protein Nup88	
PIERAPT00000024604	2616.39665023	5.46857843802	10	175	1.72785043411	0.172245629496	7.95194918194e-05	lysophospholipid acyltransferase 7	
PIERAPT00000024604	2326.36357694	1.16232938103	2	6	1.53046694107	0.0187197678967	1.66565326856e-06	Leukocyte receptor cluster member 4 protein	
PIERAPT00000009497	2260.98379082	3.35291287789	6	27	1.56770625644	0.13832033282	0.000148186054738	serine/threonine-protein kinase PAK mbt	
PIERAPT00000009497	69.4326050841	16.3871128433	27	679318	0.815434058599	0.372945210817	2.74159963581e-06	Non-specific serine/threonine protein kinase	
PIERAPT00000010972	837.313752716	22.26635034	34	5870	1.10519213479	0.340080503777	0.00119833528121	PUA domain-containing protein (Fragment)	
PIERAPT00000010972	441.199189612	4.59153721993	7	899	0.789601525365	0.0436260292696	2.70035626129e-06	Translation machinery-associated protein 20	
PIERAPT00000018250	2080.65268124	55.6048465818	99	3413	1.51888488328	0.182219571787	0.00237188673818	calcium uniporter protein, mitochondrial	
PIERAPT00000012419	120.100149696	2.38220299218	4	41429	0.644146420216	0.0115214257037	2.35717817295e-07	Malate dehydrogenase	
PIERAPT00000017548	530.164075522	62.0431873667	99	52676	0.921089793142	0.224570671544	8.5350758607e-05	malate dehydrogenase, mitochondrial	
PIERAPT00000020927	3058.28879843	3.3170792283	6	96	1.98996443465	0.333299126705	1.89062445424e-05	putative malate dehydrogenase 1B	
PIERAPT00000025714	120.071999354	2.28847912324	4	41429	0.643034840417	0.00944535245426	1.93735009019e-07	Malate dehydrogenase	
PIERAPT00000027188	241.534393251	11.9112474516	21	53862	0.786096150243	0.187702135898	1.30458283503e-05	Malate dehydrogenase	
PIERAPT00000033532	300.040986532	14.6094834622	26	41539	0.828943075073	0.224389258036	1.86850722102e-05	L-sulfolactate dehydrogenase	
PIERAPT00000033532	57.1913707248	0.565919717027	1	1715	0.682603079155	0.131559453543	1.0243556192e-06	Ureidoglycolate dehydrogenase	
PIERAPT00000010944	1433.98535698	1.75879563531	3	162	1.29582285638	0.249487944231	5.15737818213e-06	Protein with signal anchor	
PIERAPT00000013008	447.811237084	43.8887191139	55	22261	0.828208162355	0.111477865072	1.99516824161e-05	Major facilitator superfamily transporter	
PIERAPT00000013008	43.7552096058	22.5054973087	28	598384	0.667431586478	0.113074472986	1.5976751114e-06	MFS transporter	
PIERAPT00000013008	121.475311021	13.9289366183	17	30418	0.659778184247	0.0399773259004	3.85556729606e-06	Multidrug transporter subunit MdtG	
PIERAPT00000028886	911.011253679	43.2379579888	56	5415	0.954404501472	0.0	0.0	Maltodextrin-binding protein (Fragment)	
PIERAPT00000028886	731.195729007	6.46606951185	8	188	0.93038952468	0.0902779612768	0.00319568004519	Maltodextrin-binding protein MdxE	
PIERAPT00000028886	121.120275521	18.6176699982	23	56643	0.774838658106	0.257338889995	4.68099813346e-05	Extracellular solute-binding protein	
PIERAPT00000028886	347.027875178	0.806976941619	1	13	0.753676390372	0.0469155440935	9.65400862855e-08	Maltose/maltodextrin ABC superfamily ATP binding cassette transporter, binding protein	
PIERAPT00000028886	58.7648685708	9.69401164816	12	64990	0.666175635696	0.0993767494788	5.52199707048e-07	Maltose/maltodextrin ABC transporter, maltose/maltodextrin-binding protein	
PIERAPT00000020193	575.822065498	1.61058220617	2	20	0.838822060373	0.0348928736759	5.56253237681e-07	Maltose/maltodextrin ABC superfamily ATP binding cassette transporter, membrane protein	
PIERAPT00000020193	276.566779193	2.20166112962	3	162	0.733801447585	0.06259371566	3.33038836104e-06	Maltooligosaccharide ABC transporter membrane protein	
PIERAPT00000020193	111.77771535	62.1814854025	81	785095	0.697050274709	0.117621017696	2.45949501726e-06	ABC transporter permease subunit	
PIERAPT00000020193	165.740223179	10.4784665005	14	10209	0.666265660963	0.018810484933	7.33862965075e-07	Binding-protein-dependent transport system inner membrane component	
PIERAPT00000027977	2417.60935856	16.2598183142	21	117	1.58335770255	0.0496334986747	0.000410241373342	Maltodextrin transport system permease protein mdxG	
PIERAPT00000027977	283.053849462	0.787090754078	1	20	0.712688785669	0.0178627191843	2.35806790238e-07	Maltose/maltodextrin ABC superfamily ATP binding cassette transporter, membrane protein	
PIERAPT00000027977	91.4762065412	50.6602914301	66	785122	0.67148156901	0.0847000952411	1.7957985121e-06	ABC transporter permease subunit	
PIERAPT00000027977	153.145713415	2.97990035996	4	979	0.665619833035	0.0270971909195	1.82409473338e-06	Maltose transport system permease protein malG	
PIERAPT00000027977	82.9559782669	3.85505113895	5	5578	0.64561044557	0.0423170563558	7.19734149823e-07	Binding-protein-dependent transport system inner membrane component	
PIERAPT00000027977	5.1722567733	0.74497508999	1	50109	0.643068534628	0.0962256678913	1.39679670149e-06	ABC transmembrane type-1 domain-containing protein	
PIERAPT00000027892	453.512340319	67.7102709752	99	71319	0.90055938776	0.243686840693	2.13032749361e-05	RNA helicase	
PIERAPT00000027892	382.483087915	0.676040108018	1	3	0.78796962055	0.0848607975575	8.13392202128e-06	Putative translation initiation factor 4f helicase subunit eif-4a	
PIERAPT00000008945	5472.3601335	1.28480195419	2	4	2.81426983457	0.066650203729	5.86595875653e-05	Transcription factor E74 isoform A	
PIERAPT00000016311	948.34464065	1.99389457973	4	241	0.972185375739	0.00537263554023	1.13213741349e-06	DNA repair endonuclease XPF	
PIERAPT00000016311	317.985335483	3.23982266375	6	5659	0.728345595489	0.0210397404496	1.99428819427e-05	ERCC4 domain-containing protein (Fragment)	
PIERAPT00000025228	1216.06824865	0.499243060501	1	46	1.08057872134	0.007832867107	1.15782754671e-07	Excision repair cross-complementation group 4	
PIERAPT00000025228	1176.86142506	0.547175362377	1	59	1.06194826301	0.00227109079339	7.43483029739e-07	DNA repair endonuclease XPF (Fragment)	
PIERAPT00000015586	3714.2341495	24.9320707082	42	368	2.12535687265	0.0937016745465	6.62670783369e-05	Solute carrier family	
PIERAPT00000015586	1287.24641265	2.38345024949	4	28	1.10683620641	0.00365592673053	9.11593002793e-09	Putative udp-galactose transporter related protein	
PIERAPT00000015586	349.937113803	2.94143330994	5	577	0.732551819697	0.0048618111446	1.07134687436e-05	UAA transporter	
PIERAPT00000015586	336.717504673	0.600787071328	1	26	0.726922346236	0.00421763060154	7.38121940849e-09	Putative transmembrane transport	
PIERAPT00000020420	3586.77965509	2.09133922538	4	13	2.038964674	0.0268854235189	0.000176874797028	Putative ph domain protein melted	
PIERAPT00000020420	122.340009234	4.48848070581	8	51433	0.742492243895	0.1953883923	1.96140859963e-05	PH domain-containing protein (Fragment)	
PIERAPT00000021702	4008.30359524	22.8933650472	40	361	2.26748567306	0.139920423181	0.000320533761318	Golgi SNAP receptor complex member 2	
PIERAPT00000021702	128.964668468	0.629935076563	1	264	0.644815133823	0.00609227335137	1.8077962467e-05	Membrin	
PIERAPT00000003577	1070.17292785	83.410170492	100	13069	1.28306458229	0.499990942554	1.057988876e-05	1,4-dihydroxy-2-naphthoyl-CoA synthase	MENB
PIERAPT00000005841	1009.85530445	66.390668635	100	14585	1.2463180156	0.476180551503	1.00760570559e-05	o-succinylbenzoate synthase	MENC
PIERAPT00000022496	1077.46780366	66.0318609547	100	12789	1.24367284821	0.420161413081	8.8906830771e-06	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	MEND
PIERAPT00000018509	1389.69062766	65.9328663665	100	7692	1.41490702301	0.507604337416	2.36559357164e-05	O-succinylbenzoate--CoA ligase	MENE
PIERAPT00000024305	1039.31512218	63.3343906498	100	13722	1.14094192783	0.255098769153	0.000676565113934	Isochorismate synthase	
PIERAPT00000027647	4322.35196995	7.40190328912	13	71	2.35296638431	0.0641792488971	0.00052972089653	MOG interacting and ectopic P-granules protein 1	
PIERAPT00000027647	1279.55029242	1.56028231952	3	36	1.10498129815	0.00596449185435	2.49327731508e-08	kinesin-related protein 4 isoform X5	
PIERAPT00000027647	460.40853176	0.584348060041	1	39	0.813315994099	0.0738727145696	2.13365155586e-06	MATH and LRR domain-containing protein PFE0570w-like	
PIERAPT00000027647	40.0627795641	0.650027643308	1	6365	0.616762489072	0.0202591075372	2.51260170373e-06	RGS domain-containing protein	
PIERAPT00000027647	28.6105559948	0.605084815724	1	10802	0.601444222398	0.0	0.0	C2H2-type domain-containing protein (Fragment)	
PIERAPT00000032938	562.819768862	75.7594804085	97	44393	1.05086074604	0.444753810738	0.000665940095935	Cystathionine beta-lyases/cystathionine gamma-synthases	METC
PIERAPT00000032938	192.959172306	0.759819738862	1	38	0.753071293878	0.162042559022	0.000253433712978	Cystathionine gamma-synthase MetB	METC
PIERAPT00000032938	32.5580121381	1.55444388548	2	5566	0.604047073925	0.00193182811154	8.53189640344e-09	Methionine gamma-lyase	METC
PIERAPT00000031889	566.791702208	77.9367198977	100	46538	1.08171470793	0.499995398147	2.33013355585e-05	Methionine--tRNA ligase	METG
PIERAPT00000018650	787.46577897	76.6465588835	98	23164	0.993373693759	0.1667588027	0.000260837013944	Methionine import ATP-binding protein MetN	METN
PIERAPT00000018650	14.4216072981	0.756527110565	1	6668	0.61071377502	0.0281981061705	6.7915151744e-06	Methionine ABC transporter ATP-binding protein	METN
PIERAPT00000018650	3.21230122369	0.789400742858	1	124467	0.591651049432	0.00069080921662	2.889302932e-09	ATP-binding cassette domain-containing protein	METN
PIERAPT00000027809	293.210878923	1.47587656059	2	80	0.711342984642	0.0076577894114	2.34258152618e-07	ABC-type metal ion transport system, ATPase component	
PIERAPT00000027809	100.907892513	54.1490014813	73	901737	0.701466735524	0.134157624712	1.87109567445e-06	ABC transporter	
PIERAPT00000027809	23.2860215589	1.79079319071	3	18512	0.627015476478	0.052266141666	6.38569012242e-07	D-methionine transport system ATP-binding protein	
PIERAPT00000027809	28.6932092418	5.7478409665	8	124467	0.616586828425	0.0285085389639	9.53893529314e-07	ATP-binding cassette domain-containing protein	
PIERAPT00000027809	14.4217915977	1.24510556382	2	23165	0.600022617533	0.00802621533458	3.38320874206e-07	D-Methionine import ATP-binding protein MetN	
PIERAPT00000011385	113.788934324	1.5503843875	3	34543	0.900330999488	0.499651519376	6.02446417736e-06	Peptidase S1 domain-containing protein	
PIERAPT00000013603	3023.86789647	35.9348605893	71	1129	1.86520739914	0.123883235633	0.000106283316429	U6 small nuclear RNA (adenine-(43)-N(6))-methyltransferase	EOG090X04JL
PIERAPT00000013603	533.778982866	1.01664173196	2	29	0.805876465091	0.00446201791661	1.22441630992e-07	Methyltransferase-like protein 16	EOG090X04JL
PIERAPT00000025241	6765.1915804	17.5220124171	33	64	3.38187677495	0.161882896442	0.000110383656366	Methyltransferase like 20	
PIERAPT00000025241	2577.91562207	7.27595404015	13	76	1.64574762528	0.0463798864075	1.83292529747e-06	Electron transfer flavoprotein beta subunit lysine methyltransferase	
PIERAPT00000025241	1226.35390037	2.69283527953	5	46	1.09468114813	0.02667844686	5.57083312864e-07	Putative ribosomal protein l11 methyltransferase	
PIERAPT00000025241	464.939301679	0.521437772074	1	12	0.798842981731	0.0431407287111	0.000133742124968	Protein N-lysine methyltransferase METTL20	
PIERAPT00000025241	10.3477030329	0.526238302542	1	24239	0.601241678052	0.0134011232707	7.52704573177e-08	S-adenosyl-L-methionine-dependent methyltransferase	
PIERAPT00000025241	20.4939027915	0.543976688871	1	6690	0.598197561117	0.0	0.0	THAP-type domain-containing protein	
PIERAPT00000006541	4287.57244099	2.36728408752	4	27	2.3050289764	0.0	0.0	Putative methyltransferase-like protein (Fragment)	
PIERAPT00000006541	1462.08360277	0.538170600414	1	12	1.17483344111	0.0	0.0	Methyltransferase-like protein 2-A	
PIERAPT00000013651	4287.57244099	2.36728408752	4	27	2.3050289764	0.0	0.0	Putative methyltransferase-like protein (Fragment)	
PIERAPT00000013651	1462.08360277	0.538170600414	1	12	1.17483344111	0.0	0.0	Methyltransferase-like protein 2-A	
PIERAPT00000032903	4890.05833316	32.3517652129	57	275	2.60621114777	0.113552848229	0.000240247292122	Integrin alpha chain,Integrin alpha chain, C-terminal cytoplasmic region, conserved site,Integrin	
PIERAPT00000032903	2336.46443928	9.55150857415	17	105	1.56541949542	0.0770210442834	0.000628311936799	Putative vitronectin receptor alpha subunit	
PIERAPT00000015004	2476.15318719	9.55267969509	17	164	1.63649687037	0.105466052103	0.00692939401206	Putative rna-binding protein mex3b microplitis demolitor	
PIERAPT00000015004	944.036406719	2.71291660877	5	91	0.99894612409	0.0590241153609	0.00243901303144	RNA-binding protein MEX3A	
PIERAPT00000015004	550.247955775	1.31569957835	2	63	0.860627419431	0.0952621768845	0.00196416859556	RNA-binding protein MEX3D	
PIERAPT00000015004	100.601373896	0.552253272821	1	332	0.630240549558	0.0	0.0	Putative rna-binding protein (Fragment)	
PIERAPT00000015004	71.1535084379	8.27417832199	14	148317	0.618461403375	0.0	0.0	RING-type domain-containing protein (Fragment)	
PIERAPT00000029530	3725.49048708	13.8413273547	25	110	2.21907949096	0.261736073635	0.0081588551632	mitoferrin	
PIERAPT00000029530	3034.561633	10.0265986699	18	87	1.86104976876	0.107971789707	3.35093713995e-06	Mitochondrial carrier protein,Mitochondrial carrier domain,Mitochondrial substrate/solute carrier	
PIERAPT00000029530	1436.32665551	9.11603582293	16	321	1.16594297731	0.00266474482758	1.7266435692e-08	Mitoferrin-1	
PIERAPT00000029530	297.612218155	0.577449117886	1	30	0.709817807162	0.00145833837093	2.8153761245e-08	Solute carrier family 25 (Mitochondrial iron transporter), member 28/37	
PIERAPT00000017396	1561.84661861	5.1525924446	9	492	1.2961947464	0.153690606971	3.86283846327e-06	Major facilitator superfamily domain-containing protein 6	MFSD6
PIERAPT00000017396	450.828012121	0.568961821112	1	72	0.774189224877	0.00727928300287	1.83743484284e-09	Membrane transporter (Fragment)	MFSD6
PIERAPT00000030364	687.26855122	5.565676974	10	378	0.864907420488	0.0	0.0	Putative transporter/transmembrane protein (Fragment)	
PIERAPT00000030364	351.438091483	27.5523227585	49	35408	0.78282835298	0.0985902268951	1.48066108932e-05	Major facilitator superfamily domain-containing protein 8	
PIERAPT00000030364	59.4483887313	12.7540428527	23	262390	0.636387280495	0.0426564314272	8.17283974775e-07	MFS domain-containing protein (Fragment)	
PIERAPT00000030364	35.051623051	0.536048202735	1	1346	0.606024562093	0.00378096764843	9.5439093303e-10	Membrane transporter	
PIERAPT00000023593	2547.01703482	59.0532286074	97	2236	1.67364849556	0.122331543411	0.000298181130659	Prefoldin subunit 3	
PIERAPT00000025046	2547.01703482	59.0532286074	97	2236	1.67364849556	0.122331543411	0.000298181130659	Prefoldin subunit 3	
PIERAPT00000008887	1167.79794827	75.0074321587	98	10543	1.30678544874	0.471068174841	6.83833772576e-06	Magnesium-transporting ATPase, P-type 1	MGTA
PIERAPT00000008887	131.803670979	1.49786085886	2	330	0.644777973988	0.00388019899788	6.37792004648e-09	Magnesium-translocating P-type ATPase	MGTA
PIERAPT00000005180	3.10560518298e-09	0.516716006489	1	8345	0.722208403276	0.249449581682	6.24914254286e-06	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC	
PIERAPT00000027864	487.025944881	0.740024239278	1	8	0.798870808701	0.0265268692784	5.95015426357e-05	Lactoyl glutathione lyase	MHQO
PIERAPT00000027864	399.798653948	14.9460573584	19	6052	0.784149033677	0.0645840042927	2.49115593489e-06	Ring-cleaving dioxygenase	MHQO
PIERAPT00000027864	177.136473709	25.0960549039	33	86809	0.713956427807	0.100191398377	1.98591859259e-05	Glyoxalase	MHQO
PIERAPT00000027864	43.5611662093	2.301354316	3	12052	0.633109703439	0.0484627010178	2.70794295073e-07	Glyoxalase/bleomycin resistance protein/dioxygenase	MHQO
PIERAPT00000013413	745.230956993	3.76612043554	6	1388	1.01740088853	0.243945955913	0.000857455029573	TAF domain-containing protein	
PIERAPT00000013413	580.461898084	0.624958368314	1	63	0.858800241731	0.069084297279	4.02469527607e-05	TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L	
PIERAPT00000003091	450.28142032	37.375300414	60	44246	0.821079654402	0.0961637032277	1.61781807948e-05	E3 ubiquitin-protein ligase mind-bomb	
PIERAPT00000013724	171.401053087	4.91101035076	8	40688	0.666346097784	0.0146899429789	3.38532551092e-07	E3 ubiquitin-protein ligase mind-bomb	
PIERAPT00000014308	4681.89087565	3.99774573886	6	35	2.99246284427	0.999441777381	0.000117599832607	mid1-interacting protein 1A	
PIERAPT00000014308	839.550442458	0.674664737184	1	31	0.925820176983	0.0	0.0	Mid1-interacting protein 1-like	
PIERAPT00000028178	860.334808657	0.532215246534	1	26	0.94770389486	0.0256013459356	6.29025698664e-05	midnolin homolog	
PIERAPT00000028178	205.035705138	3.66143988174	7	21662	0.672014282055	0.0	0.0	Midnolin-A	
PIERAPT00000028047	4.45982415617e-15	0.545565379907	1	9	0.59	0.0	0.0	D-dopachrome decarboxylase-like	
PIERAPT00000035110	4642.72627308	18.455290519	30	121	2.48378477456	0.0691452109698	0.00236517573192	Eukaryotic translation initiation factor 4E-binding protein Mextli	
PIERAPT00000035110	349.513178655	13.8627551431	24	12043	0.745225008649	0.0290927456802	2.90988079319e-05	KH domain-containing protein (Fragment)	
PIERAPT00000024110	2264.92883207	0.505456014514	1	13	1.49887555741	0.00547929050447	3.07847074672e-08	Putative growth factor receptor-bound protein (Fragment)	
PIERAPT00000024110	1787.26630565	0.564070150718	1	26	1.31107615951	0.0116407574794	1.78940409326e-06	Abnormal cell migration protein 10	
PIERAPT00000004789	4154.70627298	11.1062737122	18	147	2.26659361867	0.0277189121378	0.00100430227141	Trafficking kinesin-binding protein milt	
PIERAPT00000004789	244.583157897	0.633493918679	1	138	0.689732942304	0.00358429469827	1.4777953542e-07	Selenide water dikinase	
PIERAPT00000011539	4154.70627298	11.1062737122	18	147	2.26659361867	0.0277189121378	0.00100430227141	Trafficking kinesin-binding protein milt	
PIERAPT00000011539	244.583157897	0.633493918679	1	138	0.689732942304	0.00358429469827	1.4777953542e-07	Selenide water dikinase	
PIERAPT00000005764	1946.49649859	62.0734522691	100	3949	1.50179712507	0.251311554708	0.00017008200978	Inositol oxygenase	
PIERAPT00000027774	1946.88165003	61.9041901067	100	3949	1.49742367686	0.242769303024	0.000164312318872	Inositol oxygenase	
PIERAPT00000027646	1170.64280662	4.67504350725	9	983	1.07275400542	0.0273525670443	1.11213536393e-06	Multiple inositol polyphosphate phosphatase 1	
PIERAPT00000003609	3692.96946472	30.5060282026	51	383	2.17428117616	0.202045332838	0.000468193265213	MAP kinase-interacting serine/threonine-protein kinase	
PIERAPT00000003609	460.293390522	0.614393093907	1	2	0.77701588171	0.00544835620476	0.000544835620476	MKNK	
PIERAPT00000003609	47.927884508	13.5315881281	23	440064	0.657201173322	0.0906226219678	1.49379245623e-06	Mitogen-activated protein kinase ERK-A, putative	
PIERAPT00000010609	539.643398122	38.3724864949	46	11020	0.848099655452	0.0797006761392	4.68924807311e-05	NAD-dependent malic enzyme	
PIERAPT00000010609	288.826955403	42.7497392972	52	47715	0.783467765472	0.147049839001	2.84320231564e-05	Oxaloacetate-decarboxylating malate dehydrogenase	
PIERAPT00000010609	170.061658518	1.71238924226	2	221	0.661180438026	0.00595425088514	1.08250546791e-06	Malolactic enzyme	
PIERAPT00000016985	7695.32897453	33.0491474179	57	128	3.73670775274	0.128814210686	0.0152315631672	Dosage compensation regulator	
PIERAPT00000016985	523.899416785	0.628894021679	1	6	0.799658592073	0.000186299448743	4.33254531962e-06	Maleless (Fragment)	
PIERAPT00000016985	255.40365253	0.565328452171	1	34	0.697142959029	0.0093990520039	2.27469822303e-08	Double-stranded RNA binding motif protein	
PIERAPT00000016985	73.9975752195	2.88878115982	5	10558	0.622137792997	0.00479011803847	1.74201182769e-08	Helicase C-terminal domain-containing protein (Fragment)	
PIERAPT00000028837	2967.34694661	6.63963308042	11	24	1.80961391594	0.061651197785	1.23650320093e-07	Putative receptor-like serine/threonine kinase	
PIERAPT00000028837	2450.06520597	43.9290193711	71	1541	1.67029166488	0.189110271924	0.00185691853708	malectin-A	
PIERAPT00000022277	785.776610224	1.07674638608	2	485	0.907460595693	0.0059433044337	1.26786882288e-08	G protein beta subunit-like	
PIERAPT00000022350	2795.45725784	27.9508711379	47	494	1.73337398866	0.0475302635769	2.29166007776e-06	G protein beta subunit-like	MLST8
PIERAPT00000022350	1549.51157428	20.6196311651	33	875	1.26064942166	0.0959088734232	0.000654451895888	target of rapamycin complex subunit lst8	MLST8
PIERAPT00000022350	36.2008691828	0.62593692086	1	1475	0.606244116258	0.00332786081981	1.17502660845e-07	WD repeat-containing protein 55 homolog	MLST8
PIERAPT00000007246	805.622111302	8.37833614462	14	3228	0.932200328736	0.037642512821	4.76210089636e-05	MMS19 nucleotide excision repair protein homolog isoform X1	
PIERAPT00000016335	3925.62473528	8.61165389596	13	19	2.26461347589	0.196683518738	0.00606584221973	serine/threonine-protein kinase minibrain isoform X1	
